Time,BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
22:10:00,1.057060E+04,0.000000E+00,3.574576E-01,0.000000E+00,1.011350E+04,7.522406E+02,3.420001E-01,5.353228E-02,1.142266E+05,1.869004E+04,3.862709E+00,1.325657E+00,6.136122E+04,4.748111E+03,2.075002E+00,3.352386E-01,1.572848E+04,0.000000E+00,5.318488E-01,0.000000E+00,1.047756E+04,1.926826E+01,3.542917E-01,1.370813E-03,1.548896E+04,0.000000E+00,5.237497E-01,0.000000E+00,1.045922E+04,5.761740E+02,3.536715E-01,4.064980E-02,1.773363E+05,0.000000E+00,5.996516E+00,0.000000E+00,1.163651E+05,3.023357E+02,3.934804E+00,2.149941E-02,1.760036E+05,0.000000E+00,5.951451E+00,0.000000E+00,1.182129E+05,8.604521E+03,3.997288E+00,6.074173E-01,2.452592E+04,1.148502E+02,8.293275E-01,8.153987E-03,1.595902E+04,1.794575E+02,5.396427E-01,1.269040E-02,2.443889E+04,0.000000E+00,8.263844E-01,0.000000E+00,1.621277E+04,1.023634E+03,5.482229E-01,7.222046E-02
22:11:00,1.057065E+04,0.000000E+00,3.574591E-01,0.000000E+00,1.011406E+04,4.350456E+03,3.420189E-01,3.071649E-01,1.142333E+05,5.613631E+04,3.862933E+00,3.965212E+00,6.137557E+04,8.873986E+03,2.075488E+00,6.260640E-01,1.572855E+04,1.962254E+02,5.318515E-01,1.388811E-02,1.047761E+04,2.564635E+02,3.542934E-01,1.809020E-02,1.548904E+04,0.000000E+00,5.237524E-01,0.000000E+00,1.045927E+04,8.944481E+02,3.536733E-01,6.308458E-02,1.773372E+05,2.406121E+03,5.996547E+00,1.701059E-01,1.163656E+05,2.675709E+03,3.934824E+00,1.887938E-01,1.760045E+05,0.000000E+00,5.951482E+00,0.000000E+00,1.182135E+05,1.215926E+04,3.997308E+00,8.579873E-01,2.452773E+04,4.931437E+02,8.293886E-01,3.481936E-02,1.596020E+04,4.375245E+02,5.396823E-01,3.088132E-02,2.444070E+04,2.494735E+02,8.264459E-01,1.763236E-02,1.621394E+04,1.399972E+03,5.482625E-01,9.874818E-02
22:12:00,1.057070E+04,0.000000E+00,3.574607E-01,0.000000E+00,1.011461E+04,7.998623E+03,3.420376E-01,5.643174E-01,1.142399E+05,9.410063E+04,3.863157E+00,6.641247E+00,6.138986E+04,1.304239E+04,2.075971E+00,9.198872E-01,1.572863E+04,5.450011E+02,5.318542E-01,3.847290E-02,1.047766E+04,4.977385E+02,3.542951E-01,3.509735E-02,1.548912E+04,2.308271E+02,5.237551E-01,1.630694E-02,1.045932E+04,1.217231E+03,3.536750E-01,8.583722E-02,1.773382E+05,5.938091E+03,5.996578E+00,4.190706E-01,1.163662E+05,5.092347E+03,3.934844E+00,3.591394E-01,1.760054E+05,3.100768E+03,5.951513E+00,2.186274E-01,1.182141E+05,1.575867E+04,3.997328E+00,1.111706E+00,2.452953E+04,8.782015E+02,8.294495E-01,6.196158E-02,1.596136E+04,6.999390E+02,5.397217E-01,4.937858E-02,2.444251E+04,6.017496E+02,8.265070E-01,4.246391E-02,1.621511E+04,1.780706E+03,5.483019E-01,1.255857E-01
22:13:00,1.057075E+04,0.000000E+00,3.574623E-01,0.000000E+00,1.011516E+04,1.168450E+04,3.420563E-01,8.241278E-01,1.142465E+05,1.324594E+05,3.863381E+00,9.345087E+00,6.140408E+04,1.725092E+04,2.076452E+00,1.216539E+00,1.572871E+04,8.995471E+02,5.318568E-01,6.346437E-02,1.047771E+04,7.425388E+02,3.542969E-01,5.235301E-02,1.548920E+04,5.474942E+02,5.237577E-01,3.862842E-02,1.045937E+04,1.544357E+03,3.536767E-01,1.088960E-01,1.773391E+05,9.527828E+03,5.996608E+00,6.721064E-01,1.163668E+05,7.544806E+03,3.934864E+00,5.320101E-01,1.760063E+05,6.355304E+03,5.951543E+00,4.480352E-01,1.182147E+05,1.940097E+04,3.997348E+00,1.368449E+00,2.453132E+04,1.268687E+03,8.295100E-01,8.948643E-02,1.596252E+04,9.660196E+02,5.397609E-01,6.813429E-02,2.444431E+04,9.595849E+02,8.265678E-01,6.768724E-02,1.621626E+04,2.165645E+03,5.483411E-01,1.527198E-01
22:14:00,1.057079E+04,0.000000E+00,3.574639E-01,0.000000E+00,1.011572E+04,1.540773E+04,3.420750E-01,1.086572E+00,1.142531E+05,1.712070E+05,3.863604E+00,1.207633E+01,6.141824E+04,2.149794E+04,2.076931E+00,1.515903E+00,1.572879E+04,1.259184E+03,5.318595E-01,8.881474E-02,1.047776E+04,9.908157E+02,3.542986E-01,6.985375E-02,1.548928E+04,8.689597E+02,5.237604E-01,6.128807E-02,1.045942E+04,1.875626E+03,3.536784E-01,1.322469E-01,1.773400E+05,1.316880E+04,5.996639E+00,9.287538E-01,1.163674E+05,1.003208E+04,3.934884E+00,7.073352E-01,1.760073E+05,9.656506E+03,5.951574E+00,6.807324E-01,1.182153E+05,2.143186E+04,3.997367E+00,1.510714E+00,2.453310E+04,1.664381E+03,8.295702E-01,1.173784E-01,1.596368E+04,1.235621E+03,5.398000E-01,8.713815E-02,2.444610E+04,1.322312E+03,8.266283E-01,9.325541E-02,1.621742E+04,2.268547E+03,5.483800E-01,1.599081E-01
22:15:00,1.057084E+04,0.000000E+00,3.574655E-01,0.000000E+00,1.011627E+04,1.916776E+04,3.420936E-01,1.351609E+00,1.142597E+05,2.103368E+05,3.863828E+00,1.483452E+01,6.143234E+04,2.510114E+04,2.077408E+00,1.769334E+00,1.572887E+04,1.623861E+03,5.318622E-01,1.145204E-01,1.047781E+04,1.242535E+03,3.543003E-01,8.759717E-02,1.548935E+04,1.194851E+03,5.237631E-01,8.425970E-02,1.045947E+04,1.947956E+03,3.536801E-01,1.373096E-01,1.773409E+05,1.686014E+04,5.996670E+00,1.188951E+00,1.163680E+05,1.255368E+04,3.934904E+00,8.850794E-01,1.760082E+05,1.300335E+04,5.951605E+00,9.166472E-01,1.182159E+05,2.170811E+04,3.997387E+00,1.530185E+00,2.453487E+04,2.065155E+03,8.296302E-01,1.456285E-01,1.596482E+04,1.508657E+03,5.398388E-01,1.063842E-01,2.444788E+04,1.689810E+03,8.266886E-01,1.191599E-01,1.621857E+04,2.295024E+03,5.484189E-01,1.617742E-01
22:16:00,1.057089E+04,0.000000E+00,3.574672E-01,0.000000E+00,1.011682E+04,2.221163E+04,3.421123E-01,1.565658E+00,1.142663E+05,2.311517E+05,3.864051E+00,1.629349E+01,6.144638E+04,2.535517E+04,2.077882E+00,1.787240E+00,1.572895E+04,1.993528E+03,5.318648E-01,1.405777E-01,1.047786E+04,1.478395E+03,3.543020E-01,1.042101E-01,1.548943E+04,1.525156E+03,5.237658E-01,1.075425E-01,1.045952E+04,1.974041E+03,3.536818E-01,1.391483E-01,1.773418E+05,2.060117E+04,5.996701E+00,1.452652E+00,1.163686E+05,1.480683E+04,3.934924E+00,1.043713E+00,1.760091E+05,1.639531E+04,5.951635E+00,1.155742E+00,1.182164E+05,2.195962E+04,3.997407E+00,1.547915E+00,2.453664E+04,2.356062E+03,8.296898E-01,1.660758E-01,1.596597E+04,1.605605E+03,5.398775E-01,1.131773E-01,2.444965E+04,2.061986E+03,8.267485E-01,1.453941E-01,1.621971E+04,2.319423E+03,5.484575E-01,1.634943E-01
22:17:00,1.057094E+04,0.000000E+00,3.574688E-01,0.000000E+00,1.011737E+04,2.244497E+04,3.421309E-01,1.582104E+00,1.142729E+05,2.335799E+05,3.864274E+00,1.646462E+01,6.146035E+04,2.558602E+04,2.078355E+00,1.803512E+00,1.572903E+04,2.171814E+03,5.318675E-01,1.530885E-01,1.047792E+04,1.499619E+03,3.543037E-01,1.057064E-01,1.548951E+04,1.859794E+03,5.237684E-01,1.311307E-01,1.045958E+04,1.998869E+03,3.536835E-01,1.408985E-01,1.773427E+05,2.198442E+04,5.996732E+00,1.549655E+00,1.163692E+05,1.502175E+04,3.934944E+00,1.058866E+00,1.760100E+05,1.983151E+04,5.951666E+00,1.397956E+00,1.182170E+05,2.220092E+04,3.997427E+00,1.564925E+00,2.453839E+04,2.388331E+03,8.297492E-01,1.683506E-01,1.596711E+04,1.627185E+03,5.399159E-01,1.146984E-01,2.445142E+04,2.189220E+03,8.268082E-01,1.543154E-01,1.622084E+04,2.342641E+03,5.484959E-01,1.651311E-01
22:18:00,1.057098E+04,0.000000E+00,3.574704E-01,0.000000E+00,1.011792E+04,2.266327E+04,3.421495E-01,1.597492E+00,1.142795E+05,2.358547E+05,3.864497E+00,1.662497E+01,6.147427E+04,2.580952E+04,2.078825E+00,1.819266E+00,1.572911E+04,2.202322E+03,5.318702E-01,1.552390E-01,1.047797E+04,1.519994E+03,3.543054E-01,1.071427E-01,1.548959E+04,1.967903E+03,5.237711E-01,1.387150E-01,1.045963E+04,2.022919E+03,3.536853E-01,1.425939E-01,1.773436E+05,2.228943E+04,5.996763E+00,1.571155E+00,1.163698E+05,1.522565E+04,3.934963E+00,1.073239E+00,1.760109E+05,2.021075E+04,5.951697E+00,1.424629E+00,1.182176E+05,2.243336E+04,3.997447E+00,1.581311E+00,2.454014E+04,2.418537E+03,8.298083E-01,1.704799E-01,1.596824E+04,1.647583E+03,5.399542E-01,1.161364E-01,2.445317E+04,2.218095E+03,8.268675E-01,1.563508E-01,1.622198E+04,2.364819E+03,5.485342E-01,1.666945E-01
22:19:00,1.057103E+04,1.010185E+03,3.574720E-01,7.133230E-02,1.011847E+04,2.287839E+04,3.421681E-01,1.612655E+00,1.142861E+05,2.380954E+05,3.864719E+00,1.678290E+01,6.148812E+04,2.602753E+04,2.079294E+00,1.834633E+00,1.572919E+04,2.231799E+03,5.318728E-01,1.573169E-01,1.047802E+04,1.540049E+03,3.543071E-01,1.085564E-01,1.548967E+04,1.994456E+03,5.237737E-01,1.405867E-01,1.045968E+04,2.046313E+03,3.536870E-01,1.442431E-01,1.773445E+05,2.258386E+04,5.996793E+00,1.591910E+00,1.163703E+05,1.542566E+04,3.934983E+00,1.087338E+00,1.760118E+05,2.047976E+04,5.951727E+00,1.443593E+00,1.182182E+05,2.265815E+04,3.997466E+00,1.597159E+00,2.454188E+04,2.447949E+03,8.298671E-01,1.725532E-01,1.596936E+04,1.667436E+03,5.399923E-01,1.175359E-01,2.445492E+04,2.245796E+03,8.269266E-01,1.583036E-01,1.622310E+04,2.386083E+03,5.485722E-01,1.681935E-01
22:20:00,1.057108E+04,2.687054E+03,3.574736E-01,1.895311E-01,1.011902E+04,2.308704E+04,3.421867E-01,1.627363E+00,1.142926E+05,2.402719E+05,3.864942E+00,1.693633E+01,6.150191E+04,2.623769E+04,2.079760E+00,1.849447E+00,1.572926E+04,2.260599E+03,5.318755E-01,1.593471E-01,1.047807E+04,1.559609E+03,3.543088E-01,1.099352E-01,1.548975E+04,2.020228E+03,5.237764E-01,1.424034E-01,1.045973E+04,2.068952E+03,3.536887E-01,1.458390E-01,1.773454E+05,2.287105E+04,5.996824E+00,1.612155E+00,1.163709E+05,1.562060E+04,3.935003E+00,1.101080E+00,1.760127E+05,2.074294E+04,5.951758E+00,1.462145E+00,1.182188E+05,2.287507E+04,3.997486E+00,1.612450E+00,2.454361E+04,2.476415E+03,8.299256E-01,1.745599E-01,1.597049E+04,1.686642E+03,5.400302E-01,1.188898E-01,2.445666E+04,2.272655E+03,8.269854E-01,1.601969E-01,1.622422E+04,2.406459E+03,5.486101E-01,1.696300E-01
22:21:00,1.057113E+04,4.384147E+03,3.574752E-01,3.091553E-01,1.011957E+04,2.328825E+04,3.422053E-01,1.641546E+00,1.142992E+05,2.423753E+05,3.865164E+00,1.708459E+01,6.151565E+04,2.643937E+04,2.080225E+00,1.863662E+00,1.572934E+04,2.288610E+03,5.318781E-01,1.613217E-01,1.047812E+04,1.578594E+03,3.543105E-01,1.112736E-01,1.548983E+04,2.045460E+03,5.237791E-01,1.441821E-01,1.045978E+04,2.090795E+03,3.536904E-01,1.473788E-01,1.773463E+05,2.315022E+04,5.996855E+00,1.631835E+00,1.163715E+05,1.580989E+04,3.935023E+00,1.114424E+00,1.760136E+05,2.099993E+04,5.951788E+00,1.480261E+00,1.182194E+05,2.308403E+04,3.997506E+00,1.627181E+00,2.454533E+04,2.503873E+03,8.299838E-01,1.764955E-01,1.597160E+04,1.705159E+03,5.400680E-01,1.201951E-01,2.445839E+04,2.298622E+03,8.270439E-01,1.620274E-01,1.622534E+04,2.425969E+03,5.486478E-01,1.710054E-01
22:22:00,1.057118E+04,6.099148E+03,3.574769E-01,4.300418E-01,1.012012E+04,2.348227E+04,3.422239E-01,1.655222E+00,1.143058E+05,2.444082E+05,3.865386E+00,1.722789E+01,6.152932E+04,2.663295E+04,2.080687E+00,1.877308E+00,1.572942E+04,2.315753E+03,5.318808E-01,1.632351E-01,1.047817E+04,1.596944E+03,3.543122E-01,1.125671E-01,1.548990E+04,2.070066E+03,5.237817E-01,1.459166E-01,1.045983E+04,2.111783E+03,3.536921E-01,1.488584E-01,1.773473E+05,2.342079E+04,5.996885E+00,1.650908E+00,1.163721E+05,1.599300E+04,3.935042E+00,1.127332E+00,1.760145E+05,2.125025E+04,5.951819E+00,1.497906E+00,1.182199E+05,2.328450E+04,3.997526E+00,1.641314E+00,2.454705E+04,2.530278E+03,8.300418E-01,1.783570E-01,1.597271E+04,1.722951E+03,5.401055E-01,1.214494E-01,2.446011E+04,2.323665E+03,8.271021E-01,1.637928E-01,1.622645E+04,2.444573E+03,5.486853E-01,1.723169E-01
22:23:00,1.057122E+04,7.831841E+03,3.574785E-01,5.521753E-01,1.012067E+04,2.366935E+04,3.422424E-01,1.668408E+00,1.143123E+05,2.463738E+05,3.865608E+00,1.736644E+01,6.154294E+04,2.681889E+04,2.081147E+00,1.890414E+00,1.572950E+04,2.342097E+03,5.318834E-01,1.650922E-01,1.047822E+04,1.614725E+03,3.543139E-01,1.138206E-01,1.548998E+04,2.094068E+03,5.237844E-01,1.476086E-01,1.045988E+04,2.132001E+03,3.536938E-01,1.502837E-01,1.773482E+05,2.368357E+04,5.996916E+00,1.669432E+00,1.163727E+05,1.617064E+04,3.935062E+00,1.139855E+00,1.760154E+05,2.149433E+04,5.951849E+00,1.515112E+00,1.182205E+05,2.347736E+04,3.997545E+00,1.654910E+00,2.454875E+04,2.555742E+03,8.300995E-01,1.801520E-01,1.597382E+04,1.740100E+03,5.401429E-01,1.226583E-01,2.446183E+04,2.347872E+03,8.271601E-01,1.654992E-01,1.622755E+04,2.462369E+03,5.487226E-01,1.735715E-01
22:24:00,1.057127E+04,9.582114E+03,3.574801E-01,6.755481E-01,1.012122E+04,2.384962E+04,3.422609E-01,1.681115E+00,1.143189E+05,2.482740E+05,3.865829E+00,1.750037E+01,6.155649E+04,2.699749E+04,2.081606E+00,1.903003E+00,1.572958E+04,2.367673E+03,5.318861E-01,1.668951E-01,1.047827E+04,1.631962E+03,3.543156E-01,1.150357E-01,1.549006E+04,2.117471E+03,5.237870E-01,1.492583E-01,1.045993E+04,2.151490E+03,3.536955E-01,1.516576E-01,1.773491E+05,2.393890E+04,5.996946E+00,1.687431E+00,1.163733E+05,1.634310E+04,3.935082E+00,1.152012E+00,1.760163E+05,2.173233E+04,5.951880E+00,1.531890E+00,1.182211E+05,2.366303E+04,3.997565E+00,1.667999E+00,2.455045E+04,2.580321E+03,8.301569E-01,1.818847E-01,1.597492E+04,1.756646E+03,5.401801E-01,1.238247E-01,2.446353E+04,2.371289E+03,8.272177E-01,1.671500E-01,1.622865E+04,2.479410E+03,5.487598E-01,1.747729E-01
22:25:00,1.057132E+04,1.033973E+04,3.574817E-01,7.288241E-01,1.012176E+04,2.402320E+04,3.422794E-01,1.693351E+00,1.143254E+05,2.501097E+05,3.866051E+00,1.762977E+01,6.156999E+04,2.716897E+04,2.082062E+00,1.915090E+00,1.572966E+04,2.392472E+03,5.318887E-01,1.686433E-01,1.047832E+04,1.648653E+03,3.543173E-01,1.162123E-01,1.549014E+04,2.140258E+03,5.237896E-01,1.508647E-01,1.045998E+04,2.170255E+03,3.536972E-01,1.529804E-01,1.773500E+05,2.418677E+04,5.996977E+00,1.704905E+00,1.163738E+05,1.651037E+04,3.935101E+00,1.163803E+00,1.760172E+05,2.196416E+04,5.951910E+00,1.548233E+00,1.182217E+05,2.384158E+04,3.997584E+00,1.680587E+00,2.455214E+04,2.604030E+03,8.302140E-01,1.835560E-01,1.597601E+04,1.772600E+03,5.402171E-01,1.249494E-01,2.446523E+04,2.393927E+03,8.272752E-01,1.687458E-01,1.622974E+04,2.495713E+03,5.487968E-01,1.759223E-01
22:26:00,1.057137E+04,1.044579E+04,3.574834E-01,7.362996E-01,1.012231E+04,2.419129E+04,3.422979E-01,1.705199E+00,1.143320E+05,2.518941E+05,3.866272E+00,1.775555E+01,6.158343E+04,2.733486E+04,2.082517E+00,1.926784E+00,1.572973E+04,2.416586E+03,5.318913E-01,1.703432E-01,1.047837E+04,1.664863E+03,3.543190E-01,1.173550E-01,1.549022E+04,2.162494E+03,5.237923E-01,1.524321E-01,1.046003E+04,2.188390E+03,3.536988E-01,1.542589E-01,1.773509E+05,2.442822E+04,5.997007E+00,1.721925E+00,1.163744E+05,1.667318E+04,3.935121E+00,1.175280E+00,1.760181E+05,2.219064E+04,5.951940E+00,1.564198E+00,1.182223E+05,2.401404E+04,3.997604E+00,1.692745E+00,2.455382E+04,2.626998E+03,8.302709E-01,1.851752E-01,1.597710E+04,1.788049E+03,5.402540E-01,1.260385E-01,2.446692E+04,2.415901E+03,8.273323E-01,1.702949E-01,1.623083E+04,2.511391E+03,5.488336E-01,1.770276E-01
22:27:00,1.057142E+04,1.054582E+04,3.574850E-01,7.433507E-01,1.012284E+04,2.435441E+04,3.423160E-01,1.716697E+00,1.143384E+05,2.536325E+05,3.866488E+00,1.787808E+01,6.159649E+04,2.749582E+04,2.082959E+00,1.938130E+00,1.572981E+04,2.439998E+03,5.318939E-01,1.719936E-01,1.047842E+04,1.680579E+03,3.543206E-01,1.184629E-01,1.549029E+04,2.184157E+03,5.237949E-01,1.539593E-01,1.046008E+04,2.205885E+03,3.537005E-01,1.554922E-01,1.773517E+05,2.466318E+04,5.997037E+00,1.738489E+00,1.163750E+05,1.683143E+04,3.935140E+00,1.186437E+00,1.760190E+05,2.241167E+04,5.951970E+00,1.579779E+00,1.182228E+05,2.418038E+04,3.997623E+00,1.704471E+00,2.455546E+04,2.649236E+03,8.303262E-01,1.867428E-01,1.597816E+04,1.802994E+03,5.402899E-01,1.270920E-01,2.446856E+04,2.437219E+03,8.273879E-01,1.717976E-01,1.623189E+04,2.526448E+03,5.488694E-01,1.780890E-01
22:28:00,1.057146E+04,1.064208E+04,3.574866E-01,7.501357E-01,1.012338E+04,2.451266E+04,3.423342E-01,1.727852E+00,1.143448E+05,2.553263E+05,3.866706E+00,1.799747E+01,6.160965E+04,2.765206E+04,2.083404E+00,1.949143E+00,1.572989E+04,2.462766E+03,5.318965E-01,1.735986E-01,1.047847E+04,1.695845E+03,3.543223E-01,1.195391E-01,1.549037E+04,2.205289E+03,5.237975E-01,1.554489E-01,1.046013E+04,2.222799E+03,3.537022E-01,1.566846E-01,1.773526E+05,2.489221E+04,5.997067E+00,1.754634E+00,1.163756E+05,1.698557E+04,3.935160E+00,1.197302E+00,1.760198E+05,2.262765E+04,5.952000E+00,1.595004E+00,1.182234E+05,2.434118E+04,3.997643E+00,1.715807E+00,2.455711E+04,2.670807E+03,8.303819E-01,1.882635E-01,1.597923E+04,1.817485E+03,5.403259E-01,1.281135E-01,2.447022E+04,2.457935E+03,8.274439E-01,1.732580E-01,1.623296E+04,2.540946E+03,5.489055E-01,1.791111E-01
22:29:00,1.057151E+04,1.073465E+04,3.574882E-01,7.566607E-01,1.012391E+04,2.466618E+04,3.423521E-01,1.738673E+00,1.143511E+05,2.569765E+05,3.866920E+00,1.811380E+01,6.162253E+04,2.780374E+04,2.083839E+00,1.959834E+00,1.572996E+04,2.484920E+03,5.318991E-01,1.751603E-01,1.047851E+04,1.710682E+03,3.543240E-01,1.205851E-01,1.549045E+04,2.225907E+03,5.238000E-01,1.569024E-01,1.046017E+04,2.239161E+03,3.537038E-01,1.578381E-01,1.773535E+05,2.511559E+04,5.997097E+00,1.770381E+00,1.163761E+05,1.713580E+04,3.935179E+00,1.207893E+00,1.760207E+05,2.283881E+04,5.952029E+00,1.609890E+00,1.182240E+05,2.449672E+04,3.997662E+00,1.726773E+00,2.455872E+04,2.691751E+03,8.304365E-01,1.897399E-01,1.598028E+04,1.831547E+03,5.403613E-01,1.291049E-01,2.447184E+04,2.478082E+03,8.274987E-01,1.746783E-01,1.623400E+04,2.554917E+03,5.489408E-01,1.800961E-01
